ncm;nac;imp;est;mun
20081100;13.45;23.28;7.00;0.00
20081900;13.45;23.28;7.00;0.00
20082010;13.45;23.28;7.00;0.00
20082090;13.45;23.28;7.00;0.00
20083000;13.45;23.28;7.00;0.00
20084010;13.45;23.28;7.00;0.00
20084090;13.45;23.28;7.00;0.00
20085000;13.45;23.28;7.00;0.00
20086010;13.45;23.28;7.00;0.00
20086090;13.45;23.28;7.00;0.00
20087010;13.45;33.60;7.00;0.00
20087020;13.45;33.60;7.00;0.00
20087090;13.45;33.60;7.00;0.00
20088000;13.45;23.28;7.00;0.00
20089100;13.45;23.28;7.00;0.00
20089300;13.45;23.28;7.00;0.00
20089710;13.45;23.28;7.00;0.00
20089790;13.45;23.28;7.00;0.00
20089900;13.45;23.28;7.00;0.00
20091100;13.45;23.28;7.00;0.00
20091200;13.45;23.28;7.00;0.00
20091900;13.45;23.28;7.00;0.00
20092100;13.45;23.28;7.00;0.00
20092900;13.45;23.28;7.00;0.00
20093100;13.45;23.28;7.00;0.00
20093900;13.45;23.28;7.00;0.00
20094100;13.45;23.28;7.00;0.00
20094900;13.45;23.28;7.00;0.00
20095000;13.45;23.28;7.00;0.00
20096100;13.45;23.28;7.00;0.00
20096900;13.45;23.28;7.00;0.00
20097100;13.45;23.28;7.00;0.00
20097900;13.45;23.28;7.00;0.00
20098100;13.45;23.28;7.00;0.00
20098911;13.45;23.28;7.00;0.00
20098912;13.45;23.28;7.00;0.00
20098913;13.45;23.28;7.00;0.00
20098919;13.45;23.28;7.00;0.00
20098921;13.45;23.28;7.00;0.00
20098922;13.45;23.28;7.00;0.00
20098990;13.45;23.28;7.00;0.00
20099000;13.45;23.28;7.00;0.00
2101;13.45;15.45;0.00;3.13
21011110;13.45;24.26;18.00;0.00
21011190;13.45;24.26;18.00;0.00
21011200;13.45;24.26;18.00;0.00
21012010;13.45;24.26;18.00;0.00
21012020;13.45;24.26;18.00;0.00
21013000;13.45;23.28;18.00;0.00
21021010;13.45;15.45;18.00;0.00
21021090;13.45;23.28;18.00;0.00
21022000;13.45;23.28;18.00;0.00
21023000;13.45;23.28;18.00;0.00
21031010;13.45;25.21;18.00;0.00
21031090;13.45;24.26;18.00;0.00
21032010;13.45;25.21;18.00;0.00
21032090;13.45;24.26;18.00;0.00
21033010;13.45;24.26;18.00;0.00
21033021;13.45;25.21;18.00;0.00
21033029;13.45;24.26;18.00;0.00
21039011;13.45;25.21;18.00;0.00
21039019;13.45;24.26;18.00;0.00
21039021;13.45;25.21;18.00;0.00
21039029;13.45;24.26;18.00;0.00
21039091;13.45;25.21;18.00;0.00
21039099;13.45;24.26;18.00;0.00
21041011;13.45;25.21;18.00;0.00
21041019;13.45;24.26;18.00;0.00
21041021;13.45;25.21;18.00;0.00
21041029;13.45;24.26;18.00;0.00
21042000;13.45;24.26;18.00;0.00
21050010;15.65;27.41;18.00;0.00
21050090;15.65;26.46;18.00;0.00
21061000;13.45;23.28;20.00;0.00
21069010;13.45;23.28;20.00;0.00
21069021;13.45;25.21;20.00;0.00
21069029;13.45;24.26;20.00;0.00
21069030;13.45;25.11;7.00;0.00
21069040;13.45;23.28;20.00;0.00
21069050;13.45;24.26;20.00;0.00
21069060;13.45;24.26;20.00;0.00
21069090;13.45;24.26;20.00;0.00
2201;13.45;15.45;0.00;4.49
22011000;15.22;27.90;27.00;0.00
22019000;13.45;26.13;27.00;0.00
22021000;15.22;27.90;20.00;0.00
22029100;16.08;28.76;20.00;0.00
22029900;15.22;27.90;20.00;0.00
22030000;16.08;28.76;25.00;0.00
22041010;17.72;30.40;27.00;0.00
22041090;17.72;30.40;27.00;0.00
22042100;17.72;34.60;27.00;0.00
22042211;17.72;30.40;27.00;0.00
22042219;17.72;30.40;27.00;0.00
22042220;17.72;30.40;27.00;0.00
22042910;17.72;30.40;27.00;0.00
22042920;17.72;30.40;27.00;0.00
22043000;17.72;30.40;27.00;0.00
22051000;19.67;32.35;27.00;0.00
22059000;19.67;32.35;27.00;0.00
22060010;17.72;30.40;27.00;0.00
22060090;17.72;30.40;27.00;0.00
22071010;13.45;26.13;1.47;0.00
22071090;7.00;7.00;11.60;0.00
22072011;16.91;29.59;27.00;0.00
22072019;16.91;29.59;27.00;0.00
22072020;16.91;29.59;27.00;0.00
22082000;24.87;37.55;27.00;0.00
22083010;24.87;33.69;27.00;0.00
22083020;24.87;37.55;27.00;0.00
22083090;24.87;37.55;27.00;0.00
22084000;23.23;35.91;27.00;0.00
22085000;24.87;37.55;27.00;0.00
22086000;24.87;37.55;27.00;0.00
22087000;24.87;37.55;27.00;0.00
22089000;24.87;37.55;27.00;0.00
22090000;13.45;26.13;27.00;0.00
2301;13.45;15.45;0.00;2.98
23011010;13.45;19.04;18.00;0.00
23011090;13.45;19.04;18.00;0.00
23012010;13.45;19.04;18.00;0.00
23012090;13.45;19.04;18.00;0.00
23021000;13.45;19.04;18.00;0.00
23023010;13.45;19.04;18.00;0.00
23023090;13.45;19.04;18.00;0.00
23024000;13.45;19.04;18.00;0.00
23025000;13.45;19.04;18.00;0.00
23031000;13.45;19.04;18.00;0.00
23032000;13.45;19.04;18.00;0.00
23033000;13.45;19.04;18.00;0.00
23040010;13.45;19.04;18.00;0.00
23040090;13.45;19.04;18.00;0.00
23050000;13.45;19.04;18.00;0.00
23061000;13.45;19.04;18.00;0.00
23062000;13.45;19.04;18.00;0.00
23063010;13.45;19.04;18.00;0.00
23063090;13.45;19.04;18.00;0.00
23064100;13.45;19.04;18.00;0.00
23064900;13.45;19.04;18.00;0.00
23065000;13.45;19.04;18.00;0.00
23066000;13.45;19.04;18.00;0.00
23069010;13.45;19.04;18.00;0.00
23069090;13.45;19.04;18.00;0.00
23070000;13.45;19.04;18.00;0.00
23080000;13.45;19.04;18.00;0.00
23091000;17.72;27.55;18.00;0.00
23099010;13.45;20.15;18.00;0.00
23099020;13.45;20.15;18.00;0.00
23099030;17.72;27.55;18.00;0.00
23099040;13.45;15.45;18.00;0.00
23099050;13.45;15.45;18.00;0.00
23099060;13.45;15.45;18.00;0.00
23099090;13.45;20.15;18.00;0.00
2401;13.45;15.45;0.00;3.01
24011010;13.45;23.28;27.00;0.00
24011020;13.45;23.28;27.00;0.00
24011030;13.45;23.28;27.00;0.00
24011040;13.45;21.23;27.00;0.00
24011090;13.45;23.28;27.00;0.00
24012010;29.60;39.43;27.00;0.00
24012020;29.60;39.43;27.00;0.00
24012030;29.60;39.43;27.00;0.00
24012040;29.60;39.43;27.00;0.00
24012090;29.60;39.43;27.00;0.00
24013000;13.45;23.28;27.00;0.00
24021000;29.60;42.28;27.00;0.00
24022000;35.17;47.85;27.00;0.00
24029000;29.60;42.28;27.00;0.00
24031100;29.60;42.28;27.00;0.00
24031900;29.60;42.28;27.00;0.00
24039100;29.60;39.43;27.00;0.00
24039910;29.60;39.43;27.00;0.00
24039990;29.60;41.36;27.00;0.00
24041100;29.60;39.43;27.00;0.00
24041200;19.81;29.64;27.00;0.00
24041900;29.60;41.36;27.00;0.00
24049100;13.45;24.26;27.00;0.00
24049200;19.81;29.64;27.00;0.00
24049900;19.81;29.64;27.00;0.00
2501;13.45;15.45;0.00;3.03
25010011;13.45;17.88;18.00;0.00
25010019;13.45;17.88;18.00;0.00
25010020;13.45;17.88;18.00;0.00
25010090;13.45;17.88;18.00;0.00
2502;13.45;15.45;0.00;3.12
25020000;13.45;17.88;18.00;0.00
2503;13.45;15.45;0.00;3.18
25030010;13.45;15.45;18.00;0.00
25030090;13.45;15.45;18.00;0.00
2504;13.45;15.45;0.00;3.03
25041000;13.45;17.88;18.00;0.00
25049000;13.45;17.88;18.00;0.00
25051000;13.45;17.88;18.00;0.00
25059000;13.45;17.88;18.00;0.00
25061000;13.45;17.88;18.00;0.00
25062000;13.45;17.88;18.00;0.00
25070010;13.45;17.88;18.00;0.00
25070090;13.45;17.88;18.00;0.00
25081000;13.45;17.88;18.00;0.00
25083000;13.45;17.88;18.00;0.00
25084010;13.45;17.88;18.00;0.00
25084090;13.45;17.88;18.00;0.00
25085000;13.45;17.88;18.00;0.00
25086000;13.45;17.88;18.00;0.00
25087000;13.45;17.88;18.00;0.00
25090000;13.45;17.88;18.00;0.00
25101010;13.45;15.45;18.00;0.00
25101090;13.45;15.45;18.00;0.00
25102010;13.45;15.45;18.00;0.00
25102090;13.45;15.45;18.00;0.00
25111000;13.45;17.88;18.00;0.00
25112000;13.45;17.88;18.00;0.00
25120000;13.45;17.88;18.00;0.00
25131000;13.45;17.88;18.00;0.00
25132000;13.45;17.88;18.00;0.00
25140000;13.45;17.88;18.00;0.00
25151100;13.45;17.88;18.00;0.00
25151210;13.45;19.04;18.00;0.00
25151220;13.45;19.04;18.00;0.00
25152000;13.45;17.88;18.00;0.00
25161100;13.45;17.88;18.00;0.00
25161200;13.45;19.04;18.00;0.00
25162000;13.45;17.88;18.00;0.00
25169000;13.45;17.88;18.00;0.00
25171000;13.45;17.88;18.00;0.00
25172000;13.45;17.88;18.00;0.00
25173000;13.45;17.88;18.00;0.00
25174100;13.45;17.88;18.00;0.00
25174900;13.45;17.88;18.00;0.00
25181000;13.45;17.88;18.00;0.00
25182000;13.45;17.88;18.00;0.00
25191000;13.45;17.88;18.00;0.00
25199010;13.45;17.88;18.00;0.00
25199090;13.45;17.88;18.00;0.00
25201011;13.45;17.88;18.00;0.00
25201019;13.45;17.88;18.00;0.00
25201020;13.45;17.88;18.00;0.00
25202010;13.45;17.88;18.00;0.00
25202090;13.45;17.88;18.00;0.00
25210000;13.45;17.88;18.00;0.00
25221000;13.45;17.88;18.00;0.00
25222000;13.45;17.88;18.00;0.00
25223000;13.45;17.88;18.00;0.00
25231000;15.22;19.65;18.00;0.00
25232100;13.45;17.88;18.00;0.00
25232910;13.45;17.88;18.00;0.00
25232990;13.45;17.88;18.00;0.00
25233000;15.22;19.65;18.00;0.00
25239000;15.22;19.65;18.00;0.00
25241000;13.45;17.88;18.00;0.00
25249000;13.45;17.88;18.00;0.00
25251000;13.45;17.88;18.00;0.00
25252000;13.45;17.88;18.00;0.00
25253000;13.45;17.88;18.00;0.00
25261000;13.45;17.88;18.00;0.00
25262000;13.45;17.88;18.00;0.00
25280000;13.45;17.88;18.00;0.00
25291000;13.45;17.88;18.00;0.00
25292100;13.45;17.88;18.00;0.00
25292200;13.45;17.88;18.00;0.00
25293000;13.45;17.88;18.00;0.00
25301010;13.45;17.88;18.00;0.00
25301090;13.45;17.88;18.00;0.00
25302000;13.45;17.88;18.00;0.00
25309010;13.45;17.88;18.00;0.00
25309020;13.45;17.88;18.00;0.00
25309030;13.45;17.88;18.00;0.00
25309040;13.45;17.88;18.00;0.00
25309090;13.45;17.88;18.00;0.00
2601;13.45;15.45;0.00;3.19
26011100;13.45;15.45;18.00;0.00
26011210;13.45;15.45;18.00;0.00
26011290;13.45;15.45;18.00;0.00
26012000;13.45;15.45;18.00;0.00
26020010;13.45;15.45;18.00;0.00
26020090;13.45;15.45;18.00;0.00
26030010;13.45;15.45;18.00;0.00
26030090;13.45;15.45;18.00;0.00
26040000;13.45;15.45;18.00;0.00
26050000;13.45;15.45;18.00;0.00
26060011;13.45;15.45;18.00;0.00
26060012;13.45;15.45;18.00;0.00
26060090;13.45;15.45;18.00;0.00
26070000;13.45;17.88;18.00;0.00
26080010;13.45;15.45;18.00;0.00
26080090;13.45;15.45;18.00;0.00
26090000;13.45;15.45;18.00;0.00
26100010;13.45;15.45;18.00;0.00
26100090;13.45;15.45;18.00;0.00
26110000;13.45;15.45;18.00;0.00
26121000;13.45;17.88;18.00;0.00
26122000;13.45;17.88;18.00;0.00
26131010;13.45;15.45;18.00;0.00
26131090;13.45;15.45;18.00;0.00
26139010;13.45;15.45;18.00;0.00
26139090;13.45;15.45;18.00;0.00
26140010;13.45;15.45;18.00;0.00
26140090;13.45;15.45;18.00;0.00
26151010;13.45;15.45;18.00;0.00
26151020;13.45;15.45;18.00;0.00
26151090;13.45;15.45;18.00;0.00
26159000;13.45;15.45;18.00;0.00
26161000;13.45;15.45;18.00;0.00
26169000;13.45;17.88;18.00;0.00
26171000;13.45;15.45;18.00;0.00
26179000;13.45;15.45;18.00;0.00
26180000;13.45;17.88;18.00;0.00
26190000;13.45;17.88;18.00;0.00
26201100;13.45;17.88;18.00;0.00
26201900;13.45;17.88;18.00;0.00
26202100;13.45;17.88;18.00;0.00
26202900;13.45;17.88;18.00;0.00
26203000;13.45;17.88;18.00;0.00
26204000;13.45;17.88;18.00;0.00
26206000;13.45;17.88;18.00;0.00
26209100;13.45;17.88;18.00;0.00
26209910;13.45;15.45;18.00;0.00
26209990;13.45;17.88;18.00;0.00
26211000;13.45;17.88;18.00;0.00
26219010;13.45;17.88;18.00;0.00
26219090;13.45;17.88;18.00;0.00
2701;13.45;15.45;0.00;2.90
27011100;13.45;15.45;31.00;0.00
27011200;13.45;15.45;31.00;0.00
27011900;13.45;15.45;31.00;0.00
27012000;13.45;15.45;31.00;0.00
27021000;13.45;15.45;31.00;0.00
27022000;13.45;15.45;31.00;0.00
27030000;13.45;15.45;31.00;0.00
27040011;13.45;15.45;31.00;0.00
27040012;13.45;15.45;31.00;0.00
27040090;13.45;15.45;31.00;0.00
27050000;13.45;15.45;31.00;0.00
27060000;13.45;15.45;31.00;0.00
27071000;13.45;15.45;31.00;0.00
27072000;13.45;15.45;31.00;0.00
27073000;13.45;15.45;31.00;0.00
27074000;13.45;15.45;31.00;0.00
27075010;13.45;17.88;31.00;0.00
27075090;13.45;15.45;31.00;0.00
27079100;13.45;15.45;31.00;0.00
27079910;13.45;15.45;31.00;0.00
27079990;13.45;15.45;31.00;0.00
27081000;15.65;17.65;31.00;0.00
27082000;15.65;17.65;31.00;0.00
27090010;13.45;15.45;31.00;0.00
27090090;13.45;15.45;31.00;0.00
27101210;16.91;18.91;31.00;0.00
27101221;16.91;18.91;31.00;0.00
27101229;16.91;18.91;31.00;0.00
27101230;13.45;15.45;31.00;0.00
27101241;13.45;15.45;31.00;0.00
27101249;13.45;15.45;31.00;0.00
27101251;13.45;15.45;1.47;0.00
27101259;12.20;12.20;24.40;0.00
27101260;16.91;18.91;31.00;0.00
27101290;16.91;18.91;31.00;0.00
27101911;0.00;0.00;12.00;0.00
27101919;13.45;15.45;31.00;0.00
27101921;11.40;11.40;24.40;0.00
27101922;13.45;15.45;31.00;0.00
27101929;13.45;15.45;31.00;0.00
27101931;13.45;15.45;31.00;0.00
27101932;13.45;19.04;31.00;0.00
27101991;13.45;17.88;31.00;0.00
27101992;16.91;18.91;31.00;0.00
27101993;16.91;18.91;31.00;0.00
27101994;16.91;18.91;31.00;0.00
27101999;16.91;18.91;31.00;0.00
27102000;13.45;15.45;31.00;0.00
27109110;13.45;15.45;31.00;0.00
27109120;13.45;15.45;31.00;0.00
27109190;13.45;15.45;31.00;0.00
27109900;13.45;15.45;31.00;0.00
27111100;13.45;15.45;1.39;0.00
27111210;13.45;15.45;31.00;0.00
27111290;13.45;15.45;31.00;0.00
27111300;13.45;15.45;31.00;0.00
27111400;13.45;15.45;31.00;0.00
27111910;0.00;0.00;19.50;0.00
27111990;13.45;15.45;31.00;0.00
27112100;9.30;9.30;18.00;0.00
27112910;13.45;15.45;31.00;0.00
27112990;13.45;15.45;31.00;0.00
27121000;16.91;21.34;31.00;0.00
27122000;13.45;17.88;31.00;0.00
27129000;13.45;17.88;31.00;0.00
27131100;15.22;17.22;31.00;0.00
27131200;15.22;17.22;31.00;0.00
27132000;13.45;15.45;31.00;0.00
27139000;15.22;17.22;31.00;0.00
27141000;13.45;15.45;31.00;0.00
27149000;13.45;15.45;31.00;0.00
27150000;13.45;15.45;31.00;0.00
27160000;13.45;15.45;12.00;0.00
2801;13.45;15.45;0.00;2.95
28011000;13.45;20.15;18.00;0.00
28012010;13.45;15.45;18.00;0.00
28012090;13.45;15.45;18.00;0.00
28013000;13.45;15.45;18.00;0.00
28020000;13.45;15.45;18.00;0.00
28030011;13.45;15.45;18.00;0.00
28030019;13.45;20.15;18.00;0.00
28030090;13.45;20.15;18.00;0.00
28041000;13.45;19.04;18.00;0.00
28042100;13.45;19.04;18.00;0.00
28042910;13.45;15.45;18.00;0.00
28042990;13.45;15.45;18.00;0.00
28043000;13.45;19.04;18.00;0.00
28044000;13.45;19.04;18.00;0.00
28045000;13.45;15.45;18.00;0.00
28046100;13.45;15.45;18.00;0.00
28046900;13.45;15.45;18.00;0.00
28047010;13.45;15.45;18.00;0.00
28047020;13.45;15.45;18.00;0.00
28047030;13.45;15.45;18.00;0.00
28048000;13.45;15.45;18.00;0.00
28049000;13.45;15.45;18.00;0.00
28051100;13.45;15.45;18.00;0.00
28051200;13.45;15.45;18.00;0.00
28051910;13.45;15.45;18.00;0.00
28051920;13.45;15.45;18.00;0.00
28051990;13.45;15.45;18.00;0.00
28053010;13.45;15.45;18.00;0.00
28053090;13.45;15.45;18.00;0.00
28054000;13.45;15.45;18.00;0.00
28061010;13.45;19.04;18.00;0.00
28061020;13.45;20.15;18.00;0.00
28062000;13.45;15.45;18.00;0.00
28070010;13.45;15.45;18.00;0.00
28070020;13.45;17.88;18.00;0.00
28080010;13.45;21.23;18.00;0.00
28080020;13.45;15.45;18.00;0.00
28091000;13.45;15.45;18.00;0.00
28092011;13.45;25.88;18.00;0.00
28092019;13.45;17.88;18.00;0.00
28092020;13.45;15.45;18.00;0.00
28092030;13.45;15.45;18.00;0.00
28092090;13.45;15.45;18.00;0.00
28100010;13.45;15.45;18.00;0.00
28100090;13.45;21.23;18.00;0.00
28111100;13.45;15.45;18.00;0.00
28111200;13.45;15.45;18.00;0.00
28111910;13.45;15.45;18.00;0.00
28111920;13.45;15.45;18.00;0.00
28111930;13.45;21.23;18.00;0.00
28111940;13.45;15.45;18.00;0.00
28111990;13.45;15.45;18.00;0.00
28112100;13.45;17.88;18.00;0.00
28112210;13.45;21.23;18.00;0.00
28112220;13.45;15.45;18.00;0.00
28112230;13.45;21.23;18.00;0.00
28112290;13.45;15.45;18.00;0.00
28112910;13.45;21.23;18.00;0.00
28112990;13.45;15.45;18.00;0.00
28121100;13.45;15.45;18.00;0.00
28121200;13.45;15.45;18.00;0.00
28121300;13.45;15.45;18.00;0.00
28121400;13.45;15.45;18.00;0.00
28121500;13.45;15.45;18.00;0.00
28121600;13.45;15.45;18.00;0.00
28121700;13.45;15.45;18.00;0.00
28121911;13.45;15.45;18.00;0.00
28121919;13.45;15.45;18.00;0.00
28121920;13.45;15.45;18.00;0.00
28129000;13.45;15.45;18.00;0.00
28131000;13.45;21.23;18.00;0.00
28139010;13.45;15.45;18.00;0.00
28139090;13.45;15.45;18.00;0.00
28141000;13.45;17.88;18.00;0.00
28142000;13.45;17.88;18.00;0.00
28151100;13.45;20.15;18.00;0.00
28151200;13.45;20.15;18.00;0.00
28152000;13.45;19.04;18.00;0.00
28153000;13.45;15.45;18.00;0.00
28161010;13.45;21.23;18.00;0.00
28161020;13.45;15.45;18.00;0.00
28164010;13.45;15.45;18.00;0.00
28164090;13.45;15.45;18.00;0.00
28170010;13.45;21.23;18.00;0.00
28170020;13.45;15.45;18.00;0.00
28181010;13.45;15.45;18.00;0.00
28181090;13.45;15.45;18.00;0.00
28182010;13.45;15.45;18.00;0.00
28182090;13.45;15.45;18.00;0.00
28183000;13.45;15.45;18.00;0.00
28191000;13.45;21.23;18.00;0.00
28199010;13.45;15.45;18.00;0.00
28199020;13.45;15.45;18.00;0.00
28201010;13.45;15.45;18.00;0.00
28201090;13.45;21.23;18.00;0.00
28209010;13.45;21.23;18.00;0.00
28209020;13.45;15.45;18.00;0.00
28209030;13.45;21.23;18.00;0.00
28209040;13.45;15.45;18.00;0.00
28211011;13.45;21.23;18.00;0.00
28211019;13.45;15.45;18.00;0.00
28211020;13.45;15.45;18.00;0.00
28211030;13.45;21.23;18.00;0.00
28211090;13.45;21.23;18.00;0.00
28212000;13.45;15.45;18.00;0.00
28220010;13.45;15.45;18.00;0.00
28220090;13.45;15.45;18.00;0.00
28230010;13.45;21.23;18.00;0.00
28230090;13.45;20.15;18.00;0.00
28241000;13.45;15.45;18.00;0.00
28249010;13.45;15.45;18.00;0.00
28249090;13.45;15.45;18.00;0.00
28251010;13.45;15.45;18.00;0.00
28251020;13.45;15.45;18.00;0.00
28252010;13.45;15.45;18.00;0.00
28252020;13.45;21.23;18.00;0.00
28253010;13.45;15.45;18.00;0.00
28253090;13.45;15.45;18.00;0.00
28254010;13.45;21.23;18.00;0.00
28254090;13.45;15.45;18.00;0.00
28255010;13.45;21.23;18.00;0.00
28255090;13.45;21.23;18.00;0.00
28256010;13.45;15.45;18.00;0.00
28256020;13.45;15.45;18.00;0.00
28257010;13.45;15.45;18.00;0.00
28257090;13.45;15.45;18.00;0.00
28258010;13.45;21.23;18.00;0.00
28258090;13.45;21.23;18.00;0.00
28259010;13.45;15.45;18.00;0.00
28259020;13.45;15.45;18.00;0.00
28259090;13.45;15.45;18.00;0.00
28261200;13.45;15.45;18.00;0.00
28261910;13.45;15.45;18.00;0.00
28261920;13.45;15.45;18.00;0.00
28261990;13.45;21.23;18.00;0.00
28263000;13.45;15.45;18.00;0.00
28269010;13.45;15.45;18.00;0.00
28269020;13.45;21.23;18.00;0.00
28269090;13.45;15.45;18.00;0.00
28271000;13.45;21.23;18.00;0.00
28272010;13.45;21.23;18.00;0.00
28272090;13.45;21.23;18.00;0.00
28273110;13.45;21.23;18.00;0.00
28273190;13.45;21.23;18.00;0.00
28273200;13.45;21.23;18.00;0.00
28273500;13.45;21.23;18.00;0.00
28273910;13.45;15.45;18.00;0.00
28273920;13.45;15.45;18.00;0.00
28273931;13.45;15.45;18.00;0.00
28273939;13.45;21.23;18.00;0.00
28273940;13.45;15.45;18.00;0.00
28273950;13.45;15.45;18.00;0.00
28273960;13.45;15.45;18.00;0.00
28273970;13.45;15.45;18.00;0.00
28273991;13.45;15.45;18.00;0.00
28273992;13.45;15.45;18.00;0.00
28273993;13.45;15.45;18.00;0.00
28273994;13.45;15.45;18.00;0.00
28273995;13.45;15.45;18.00;0.00
28273996;13.45;21.23;18.00;0.00
28273997;13.45;21.23;18.00;0.00
28273999;13.45;21.23;18.00;0.00
28274110;13.45;21.23;18.00;0.00
28274120;13.45;21.23;18.00;0.00
28274911;13.45;15.45;18.00;0.00
28274912;13.45;15.45;18.00;0.00
28274919;13.45;15.45;18.00;0.00
28274921;13.45;21.23;18.00;0.00
28274929;13.45;15.45;18.00;0.00
28275100;13.45;15.45;18.00;0.00
28275900;13.45;15.45;18.00;0.00
28276011;13.45;21.23;18.00;0.00
28276012;13.45;21.23;18.00;0.00
28276019;13.45;15.45;18.00;0.00
28276021;13.45;15.45;18.00;0.00
28276029;13.45;15.45;18.00;0.00
28281000;13.45;21.23;18.00;0.00
28289011;13.45;21.23;18.00;0.00
28289019;13.45;15.45;18.00;0.00
28289020;13.45;22.27;18.00;0.00
28289090;13.45;15.45;18.00;0.00
28291100;13.45;21.23;18.00;0.00
28291910;13.45;15.45;18.00;0.00
28291920;13.45;21.23;18.00;0.00
28291990;13.45;15.45;18.00;0.00
28299011;13.45;15.45;18.00;0.00
28299012;13.45;15.45;18.00;0.00
28299019;13.45;15.45;18.00;0.00
28299021;13.45;15.45;18.00;0.00
28299022;13.45;15.45;18.00;0.00
28299029;13.45;15.45;18.00;0.00
28299031;13.45;21.23;18.00;0.00
28299032;13.45;21.23;18.00;0.00
28299039;13.45;15.45;18.00;0.00
28299040;13.45;15.45;18.00;0.00
28299050;13.45;21.23;18.00;0.00
28301010;13.45;21.23;18.00;0.00
28301020;13.45;21.23;18.00;0.00
28309011;13.45;15.45;18.00;0.00
28309012;13.45;15.45;18.00;0.00
28309013;13.45;21.23;18.00;0.00
28309014;13.45;15.45;18.00;0.00
28309015;13.45;15.45;18.00;0.00
28309016;13.45;15.45;18.00;0.00
28309019;13.45;15.45;18.00;0.00
28309020;13.45;15.45;18.00;0.00
28311011;13.45;15.45;18.00;0.00
28311019;13.45;15.45;18.00;0.00
28311021;13.45;15.45;18.00;0.00
28311029;13.45;15.45;18.00;0.00
28319010;13.45;15.45;18.00;0.00
28319090;13.45;15.45;18.00;0.00
28321010;13.45;21.23;18.00;0.00
28321090;13.45;21.23;18.00;0.00
28322000;13.45;15.45;18.00;0.00
28323010;13.45;21.23;18.00;0.00
28323020;13.45;21.23;18.00;0.00
28323090;13.45;15.45;18.00;0.00
28331110;13.45;21.23;18.00;0.00
28331190;13.45;21.23;18.00;0.00
28331900;13.45;15.45;18.00;0.00
28332100;13.45;21.23;18.00;0.00
28332200;13.45;21.23;18.00;0.00
28332400;13.45;21.23;18.00;0.00
28332510;13.45;21.23;18.00;0.00
28332520;13.45;21.23;18.00;0.00
28332710;13.45;15.45;18.00;0.00
28332790;13.45;21.23;18.00;0.00
28332910;13.45;15.45;18.00;0.00
28332920;13.45;15.45;18.00;0.00
28332930;13.45;15.45;18.00;0.00
28332940;13.45;21.23;18.00;0.00
28332950;13.45;15.45;18.00;0.00
28332960;13.45;21.23;18.00;0.00
28332970;13.45;21.23;18.00;0.00
28332990;13.45;21.23;18.00;0.00
28333000;13.45;21.23;18.00;0.00
28334010;13.45;15.45;18.00;0.00
28334020;13.45;15.45;18.00;0.00
28334090;13.45;15.45;18.00;0.00
28341010;13.45;15.45;18.00;0.00
28341090;13.45;15.45;18.00;0.00
28342110;13.45;15.45;18.00;0.00
28342190;13.45;21.23;18.00;0.00
28342910;13.45;17.88;18.00;0.00
28342930;13.45;15.45;18.00;0.00
28342940;13.45;15.45;18.00;0.00
28342990;13.45;21.23;18.00;0.00
28351011;13.45;15.45;18.00;0.00
28351019;13.45;15.45;18.00;0.00
28351021;13.45;15.45;18.00;0.00
28351029;13.45;15.45;18.00;0.00
28352200;13.45;21.23;18.00;0.00
28352400;13.45;21.23;18.00;0.00
28352500;13.45;15.45;18.00;0.00
28352600;13.45;21.23;18.00;0.00
28352910;13.45;15.45;18.00;0.00
28352920;13.45;15.45;18.00;0.00
28352930;13.45;15.45;18.00;0.00
28352940;13.45;15.45;18.00;0.00
28352950;13.45;15.45;18.00;0.00
28352960;13.45;15.45;18.00;0.00
28352970;13.45;15.45;18.00;0.00
28352980;13.45;21.23;18.00;0.00
28352990;13.45;21.23;18.00;0.00
28353110;13.45;21.23;18.00;0.00
28353190;13.45;21.23;18.00;0.00
28353910;13.45;21.23;18.00;0.00
28353920;13.45;21.23;18.00;0.00
28353930;13.45;15.45;18.00;0.00
28353990;13.45;21.23;18.00;0.00
28362010;13.45;15.45;18.00;0.00
28362090;13.45;21.23;18.00;0.00
28363000;13.45;27.12;18.00;0.00
28364000;13.45;21.23;18.00;0.00
28365000;13.45;21.23;18.00;0.00
28366010;13.45;15.45;18.00;0.00
28366090;13.45;21.23;18.00;0.00
28369100;13.45;21.23;18.00;0.00
28369200;13.45;15.45;18.00;0.00
28369911;13.45;21.23;18.00;0.00
28369912;13.45;15.45;18.00;0.00
28369913;13.45;21.23;18.00;0.00
28369919;13.45;21.23;18.00;0.00
28369920;13.45;15.45;18.00;0.00
28371100;13.45;21.23;18.00;0.00
28371911;13.45;15.45;18.00;0.00
28371912;13.45;21.23;18.00;0.00
28371914;13.45;21.23;18.00;0.00
28371915;13.45;21.23;18.00;0.00
28371919;13.45;15.45;18.00;0.00
28371920;13.45;15.45;18.00;0.00
28372011;13.45;15.45;18.00;0.00
28372012;13.45;15.45;18.00;0.00
28372019;13.45;15.45;18.00;0.00
28372021;13.45;15.45;18.00;0.00
28372022;13.45;15.45;18.00;0.00
28372023;13.45;15.45;18.00;0.00
28372029;13.45;15.45;18.00;0.00
28372090;13.45;15.45;18.00;0.00
28391100;13.45;21.23;18.00;0.00
28391900;13.45;21.23;18.00;0.00
28399010;13.45;21.23;18.00;0.00
